ID_Client,Age,Sexe,Revenu_Annuel,Fréquence_Achat_Mois,Panier_Moyen,Nombre_Commandes,Score_Fidélité,Interactions_RéseauxSociaux,Participation_Programme_Fidélité,Nombre_Retours,Ancienneté_Client,Score_Satisfaction,Nombre_Visites_Site_Web,Dernier_Achat,Total_Dépensé,Type_Produit_Préféré,Panier_Abandonné
86285,46,1,96222,0,61.43,17,84,566,Non,6,8,59,266,2023-04-10 01:15:56.181747,20249.184,Vêtements,3
89500,24,1,73155,7,196.98,11,63,568,Oui,9,3,43,265,2023-12-25 01:15:56.181747,40277.664,Casque audio,8
1239,58,0,29378,9,105.76,3,82,468,Oui,4,7,41,253,2024-03-19 01:15:56.181747,30446.136,Téléphone,1
35725,70,0,118234,9,244.59,24,74,760,Non,6,7,86,150,2024-04-07 01:15:56.181747,125142.612,Soins visage,3
5654,58,0,19974,5,85.13,7,76,102,Oui,0,4,56,177,2024-11-28 01:15:56.181747,10546.164,Linge de maison,0
36746,24,1,72444,7,494.07,34,83,20,Oui,5,1,55,235,2025-03-05 01:15:56.181747,71793.072,Vêtements,5
81177,40,1,84324,9,263.38,38,83,661,Oui,2,5,5,265,2023-06-16 01:15:56.181747,33042.072,Boissons,4
58789,24,1,105891,1,197.09,19,74,546,Non,4,2,75,300,2025-01-02 01:15:56.181747,4186.32,Accessoires voiture,6
83129,52,1,92956,7,63.92,48,92,707,Non,8,1,61,130,2024-06-08 01:15:56.181747,19258.716,Produits frais,5
65212,36,0,78707,5,134.83,6,83,261,Oui,7,1,54,84,2024-05-15 01:15:56.181747,75852.38399999999,Ustensiles de cuisine,3
44123,23,0,32995,1,131.43,35,65,298,Non,3,2,65,286,2023-11-19 01:15:56.181747,17592.275999999998,Ordinateur,1
19735,52,0,22250,8,447.74,20,81,950,Oui,2,1,25,98,2023-09-01 01:15:56.181747,17749.271999999997,Accessoires,3
91910,68,1,33520,3,469.54,50,100,822,Oui,2,5,16,216,2025-02-17 01:15:56.181747,38124.144,GPS,2
10663,65,0,115870,4,499.01,19,100,154,Oui,0,3,24,83,2025-01-29 01:15:56.181747,9550.728,Produits frais,2
85711,70,1,33789,2,22.31,32,95,289,Non,7,7,40,228,2023-05-28 01:15:56.181747,18651.624,Jeux de société,0
76386,39,0,68516,7,45.71,15,68,563,Oui,6,2,33,161,2024-08-29 01:15:56.181747,40495.068,Casque audio,0
94987,32,0,106576,9,267.21,40,82,724,Oui,1,3,83,67,2023-08-31 01:15:56.181747,17727.024,Casque audio,1
99314,74,1,36137,2,271.33,46,81,668,Non,6,6,53,88,2023-08-25 01:15:56.181747,22547.004,Téléphone,4
34154,44,1,35370,7,68.58,35,84,806,Non,6,6,56,240,2024-03-30 01:15:56.181747,27273.48,Casque audio,4
8797,62,1,85423,6,34.38,18,98,472,Oui,1,8,17,135,2024-05-03 01:15:56.181747,2227.464,Vêtements,1
60596,30,0,27195,2,199.53,7,78,244,Oui,5,6,98,110,2023-10-09 01:15:56.181747,15762.684,Boissons,5
61766,79,1,104677,6,30.15,21,64,651,Non,2,10,35,133,2024-08-17 01:15:56.181747,10262.063999999998,Soins visage,1
51735,47,1,15638,4,261.23,24,82,456,Non,5,9,92,252,2024-12-01 01:15:56.181747,4872.563999999999,Trottinette électrique,3
3112,44,1,118653,7,389.33,44,80,195,Non,0,6,17,280,2024-11-08 01:15:56.181747,134721.444,Vêtements,0
73599,28,1,106739,2,224.92,31,88,87,Oui,9,7,3,92,2023-09-07 01:15:56.181747,11684.267999999998,Ustensiles de cuisine,0
12342,53,0,45537,9,498.13,32,85,630,Oui,6,1,56,141,2025-01-12 01:15:56.181747,36391.656,Shampoing,6
31020,32,1,64204,9,333.0,5,81,324,Oui,0,4,43,266,2024-11-29 01:15:56.181747,23720.592,Jeux de société,5
27743,52,0,36947,7,388.7,2,97,906,Oui,5,4,55,217,2024-01-13 01:15:56.181747,2606.4120000000003,Snacks,2
91199,47,1,99641,4,68.24,1,86,56,Non,3,3,20,138,2023-06-13 01:15:56.181747,95878.84799999998,Linge de maison,7
62110,77,0,72877,9,160.32,31,98,735,Oui,6,6,73,186,2023-07-04 01:15:56.181747,33842.556,Chaussures,0
58795,52,1,100046,9,244.57,24,80,990,Oui,10,9,18,79,2024-03-26 01:15:56.181747,67391.16,Boissons,4
58466,22,1,93142,6,126.85,11,79,548,Oui,4,8,40,110,2024-10-05 01:15:56.181747,11613.576,Produits frais,0
38158,36,1,94868,9,402.58,10,87,327,Oui,0,1,16,92,2023-05-09 01:15:56.181747,80574.048,Jeux de société,5
93794,59,1,38075,2,84.02,9,89,293,Oui,10,2,7,152,2023-08-10 01:15:56.181747,39552.012,Soins visage,6
44071,34,1,101743,1,279.12,40,92,673,Oui,3,7,85,192,2024-03-27 01:15:56.181747,6885.168000000001,Shampoing,2
23892,67,0,109194,2,73.05,9,94,322,Oui,0,9,35,227,2024-08-17 01:15:56.181747,130224.588,Accessoires,3
24794,42,1,75275,2,400.52,39,96,56,Oui,0,6,42,98,2024-07-08 01:15:56.181747,39794.85599999999,Accessoires voiture,0
85306,20,1,90697,6,81.21,43,68,763,Non,2,2,33,79,2024-04-17 01:15:56.181747,57589.82399999999,Accessoires,1
24660,71,0,21385,0,234.17,31,74,887,Oui,8,4,54,54,2024-11-16 01:15:56.181747,7965.504,Shampoing,4
74649,48,0,92497,2,405.39,37,79,928,Oui,6,4,18,262,2024-10-24 01:15:56.181747,73487.38799999999,Meubles,2
89872,69,1,45846,5,484.32,5,75,36,Oui,8,2,87,281,2023-11-13 01:15:56.181747,388.536,Shampoing,1
95942,45,0,104705,5,26.88,19,60,785,Non,7,10,71,129,2025-01-23 01:15:56.181747,8733.132,Ustensiles de cuisine,0
61281,30,0,59990,0,75.91,40,73,86,Non,6,4,18,102,2024-02-02 01:15:56.181747,59701.668,Téléphone,4
97811,79,1,116329,1,105.53,42,69,886,Oui,8,5,8,228,2024-12-24 01:15:56.181747,129710.424,Téléphone,3
12454,39,0,29345,0,223.38,33,94,193,Non,0,9,9,114,2024-06-17 01:15:56.181747,129.24,Produits frais,4
87251,57,0,61643,9,210.72,28,91,897,Non,0,10,79,214,2024-09-19 01:15:56.181747,72161.244,Boissons,3
39628,40,0,45922,7,379.88,44,74,604,Non,9,9,41,256,2023-07-16 01:15:56.181747,42339.888,GPS,1
21899,60,1,56951,4,228.67,21,79,50,Non,2,4,19,161,2023-09-26 01:15:56.181747,49436.652,Équipements de sport,9
61261,29,1,97899,3,216.76,7,94,26,Oui,7,10,80,179,2024-07-14 01:15:56.181747,54160.368,Shampoing,0
72228,61,1,31033,5,47.64,41,92,165,Oui,7,1,75,184,2024-02-21 01:15:56.181747,27084.096,Snacks,6
14351,71,0,94787,0,488.91,17,66,134,Non,4,7,3,74,2025-01-21 01:15:56.181747,36745.332,Accessoires voiture,1
62610,53,1,58329,10,130.53,8,91,698,Non,6,4,37,64,2023-10-08 01:15:56.181747,31691.016,Shampoing,7
89947,68,1,24592,1,165.63,42,80,194,Oui,9,4,31,187,2024-12-21 01:15:56.181747,24770.94,Téléphone,4
81164,37,0,75390,10,415.99,10,91,685,Oui,10,6,10,179,2023-11-13 01:15:56.181747,85776.66,Boissons,3
24042,68,1,49348,2,14.43,42,88,757,Non,10,3,24,157,2025-01-11 01:15:56.181747,48342.588,Jeux de société,1
48748,76,1,22035,3,69.91,15,94,461,Oui,6,3,58,95,2025-03-06 01:15:56.181747,6222.912,Snacks,0
99347,74,1,52096,7,451.46,48,98,145,Oui,5,2,7,243,2023-12-04 01:15:56.181747,33150.948,Vélos,3
14567,31,0,51716,8,470.32,14,99,1000,Oui,9,9,19,180,2023-06-24 01:15:56.181747,9336.132,Jeux de société,2
76262,28,0,30157,3,360.27,25,96,428,Non,5,3,77,58,2024-12-09 01:15:56.181747,24370.32,Linge de maison,3
92150,21,1,89896,2,461.12,49,85,822,Oui,10,4,81,230,2023-05-29 01:15:56.181747,78665.4,Équipements de sport,5
29746,80,1,101003,5,366.09,9,97,182,Oui,10,5,28,281,2023-08-23 01:15:56.181747,5679.731999999999,Meubles,3
40540,61,0,85426,7,471.04,8,82,937,Oui,3,7,44,216,2024-02-07 01:15:56.181747,47754.912,Shampoing,2
4947,29,0,53494,7,119.9,50,100,678,Non,5,7,18,123,2024-12-23 01:15:56.181747,45190.992000000006,Accessoires,1
17492,58,0,20584,8,121.85,1,97,716,Non,0,1,92,99,2024-03-23 01:15:56.181747,2582.064,Casque audio,5
138,42,1,28204,9,52.18,32,76,594,Non,7,9,87,231,2024-02-12 01:15:56.181747,23777.436,Vélos,3
78493,49,0,49490,7,287.52,37,100,658,Non,2,3,69,204,2023-05-04 01:15:56.181747,27474.96,Soins visage,5
34840,34,1,115903,10,324.68,29,91,711,Oui,6,6,16,69,2023-04-19 01:15:56.181747,131100.6,Trottinette électrique,0
74008,42,0,53807,0,199.26,18,76,634,Non,2,2,71,255,2023-08-14 01:15:56.181747,3550.38,Linge de maison,9
94733,69,0,116513,3,314.64,40,78,525,Oui,7,3,61,139,2024-07-23 01:15:56.181747,8508.12,Chaussures,0
56042,72,1,64040,8,442.09,40,74,838,Oui,10,8,78,142,2023-04-22 01:15:56.181747,33627.552,Soins visage,3
28283,23,1,65610,6,187.41,2,70,522,Non,5,3,1,135,2024-07-23 01:15:56.181747,62039.964,Chaussures,9
21481,62,1,62001,8,351.82,45,86,288,Oui,10,9,49,193,2025-01-30 01:15:56.181747,74066.76,Produits frais,0
47858,76,0,75071,5,147.95,32,95,269,Non,5,10,76,96,2023-04-29 01:15:56.181747,58872.060000000005,Trottinette électrique,4
40081,19,1,118769,7,247.48,48,89,894,Oui,5,5,11,159,2025-01-08 01:15:56.181747,98106.804,Ordinateur,2
45381,50,1,66147,2,87.76,37,90,801,Non,10,1,83,239,2024-02-14 01:15:56.181747,1280.904,Chaussures,1
78757,71,0,15648,9,333.91,29,73,276,Oui,2,9,6,87,2025-01-07 01:15:56.181747,12087.372,Accessoires,0
72034,80,0,76690,1,198.6,47,70,424,Oui,6,4,61,52,2024-12-04 01:15:56.181747,54943.13999999999,GPS,1
34967,51,1,26135,8,75.45,40,95,574,Non,10,5,100,259,2023-07-29 01:15:56.181747,27303.624,Trottinette électrique,2
66717,61,1,52961,1,153.04,7,97,775,Oui,0,6,88,193,2023-04-26 01:15:56.181747,6372.599999999999,GPS,0
72359,61,0,77462,10,79.43,35,88,144,Oui,10,10,5,88,2024-03-01 01:15:56.181747,5711.879999999999,Snacks,2
98610,51,0,101989,9,323.38,9,97,968,Oui,0,1,88,168,2024-08-29 01:15:56.181747,36500.532,Équipements de sport,5
14501,23,1,115203,7,35.47,3,94,561,Oui,10,1,48,101,2023-06-10 01:15:56.181747,3307.32,Produits frais,4
4159,45,0,44215,4,260.8,43,99,327,Non,7,8,48,76,2024-08-08 01:15:56.181747,40397.376,Équipements de sport,3
55649,40,0,91152,7,205.05,41,71,646,Oui,2,3,20,141,2024-07-18 01:15:56.181747,5370.348,Trottinette électrique,6
45244,60,0,40824,0,319.63,26,91,115,Oui,0,7,11,270,2024-03-24 01:15:56.181747,34093.032,Linge de maison,4
56145,64,0,61167,3,311.91,45,89,633,Non,4,8,60,252,2023-10-27 01:15:56.181747,36602.496,Ordinateur,4
90702,47,0,50532,10,119.53,39,85,271,Non,5,5,60,140,2025-02-17 01:15:56.181747,32039.364,Vélos,6
48600,57,0,98835,0,336.65,12,81,773,Oui,5,1,22,192,2024-04-09 01:15:56.181747,94901.088,Ordinateur,2
18788,40,0,85747,0,496.08,15,96,776,Non,2,1,66,213,2024-12-25 01:15:56.181747,59075.03999999999,Produits frais,7
25753,71,1,23816,3,27.98,32,92,450,Oui,3,8,91,66,2024-07-12 01:15:56.181747,9754.788,Linge de maison,6
49447,25,0,72408,0,71.42,22,95,359,Oui,9,1,75,54,2024-12-16 01:15:56.181747,58042.308,Boissons,3
87077,61,1,32087,0,463.29,40,78,409,Non,6,5,82,88,2023-05-20 01:15:56.181747,7829.784,Meubles,6
22979,56,0,105603,2,489.72,6,100,493,Non,3,7,71,278,2023-03-27 01:15:56.181747,43779.32399999999,Parfums,2
911,33,1,67900,3,68.68,23,83,29,Non,4,9,11,291,2025-02-05 01:15:56.181747,35120.412,Shampoing,1
80611,31,0,118500,2,82.82,37,92,605,Oui,5,3,78,126,2025-03-10 01:15:56.181747,21082.488,Shampoing,3
31751,65,0,75477,10,157.89,12,96,23,Oui,0,6,89,165,2024-05-15 01:15:56.181747,577.4159999999999,Snacks,3
11684,54,1,78704,9,280.31,23,67,490,Non,9,5,65,72,2024-11-28 01:15:56.181747,84704.232,Téléphone,10
6730,59,0,58806,10,82.59,44,86,997,Non,6,2,29,256,2023-09-14 01:15:56.181747,58962.48,Meubles,0
52221,38,0,30070,10,129.4,40,85,929,Oui,8,10,1,276,2023-08-15 01:15:56.181747,29431.968,Meubles,2
60468,47,1,84592,6,210.41,6,74,960,Oui,0,8,75,173,2023-06-01 01:15:56.181747,39993.36,Produits frais,3
90089,31,1,63189,3,379.65,5,80,62,Non,5,3,49,287,2024-12-12 01:15:56.181747,34219.296,Soins visage,1
12766,75,0,63558,4,496.88,11,69,882,Non,0,2,31,160,2023-11-17 01:15:56.181747,75260.112,Meubles,1
92305,69,1,74139,3,176.82,20,79,725,Oui,1,5,50,200,2024-11-18 01:15:56.181747,54394.956,Ustensiles de cuisine,4
29835,27,1,28769,0,200.09,44,79,103,Oui,1,5,58,149,2023-10-11 01:15:56.181747,21685.392,Ordinateur,3
31278,57,0,31056,4,129.51,26,78,145,Oui,3,1,41,197,2024-12-10 01:15:56.181747,1684.356,Shampoing,3
67303,20,0,91361,4,204.41,40,100,700,Oui,3,6,66,170,2023-11-03 01:15:56.181747,35240.748,Vêtements,4
18452,69,0,98806,8,306.28,4,68,512,Oui,6,2,73,118,2024-04-16 01:15:56.181747,67866.636,Ordinateur,0
23512,40,1,78427,3,234.86,16,99,645,Oui,4,5,46,196,2024-08-03 01:15:56.181747,68271.852,Vélos,5
19135,46,0,90000,1,101.7,5,86,521,Oui,4,8,37,222,2023-06-16 01:15:56.181747,33416.7,Chaussures,2
45558,47,0,25747,5,63.87,22,89,844,Oui,8,8,31,142,2024-03-04 01:15:56.181747,7945.788,Vélos,2
80950,61,0,17800,5,449.0,36,78,668,Oui,4,4,28,274,2023-06-23 01:15:56.181747,4352.784,Parfums,7
69678,55,1,66626,6,205.89,14,78,689,Non,7,7,4,190,2023-10-03 01:15:56.181747,49483.488,Ustensiles de cuisine,1
37360,31,1,115156,3,131.09,17,87,126,Non,10,10,52,231,2025-01-31 01:15:56.181747,117032.496,Ustensiles de cuisine,0
44747,80,0,71961,8,76.72,15,79,278,Non,9,5,63,258,2024-02-16 01:15:56.181747,6552.216,Meubles,2
857,76,0,83058,4,133.05,17,74,1,Oui,7,1,56,142,2023-09-13 01:15:56.181747,90264.804,Parfums,1
87595,24,0,38999,4,75.02,23,61,966,Non,6,8,99,189,2023-05-05 01:15:56.181747,36064.44,Ustensiles de cuisine,1
19674,66,0,57621,2,235.32,25,99,437,Non,3,9,69,295,2024-11-13 01:15:56.181747,11678.748,Accessoires voiture,3
19020,21,0,95325,1,69.13,41,93,126,Oui,5,3,71,64,2023-04-30 01:15:56.181747,77436.9,Vêtements,1
34429,34,1,83677,5,258.41,22,98,27,Non,9,8,32,278,2024-12-16 01:15:56.181747,46894.68,Trottinette électrique,2
67680,21,0,53251,10,421.96,28,81,475,Oui,2,2,30,192,2024-02-06 01:15:56.181747,4563.684,Meubles,0
64821,64,0,96038,8,349.71,11,99,999,Oui,10,3,7,133,2024-09-16 01:15:56.181747,87692.76,Soins visage,5
7004,65,0,72926,9,266.24,21,92,747,Oui,5,3,96,170,2023-05-19 01:15:56.181747,70966.584,Ustensiles de cuisine,4
18892,28,1,38800,6,244.44,18,100,838,Non,1,2,95,241,2023-12-15 01:15:56.181747,24195.6,Soins visage,3
93638,52,1,105629,4,374.32,46,97,999,Oui,5,6,51,122,2024-11-22 01:15:56.181747,41741.604,Trottinette électrique,3
16534,60,1,105773,4,174.23,32,80,742,Oui,1,3,96,195,2024-05-23 01:15:56.181747,95789.376,Boissons,0
62222,41,0,18628,5,474.09,50,81,816,Oui,9,5,59,153,2023-10-30 01:15:56.181747,11599.344,Jeux de société,7
22009,45,0,105499,9,262.83,40,91,41,Oui,10,10,72,98,2024-05-05 01:15:56.181747,108128.328,Chaussures,3
21752,42,1,15997,5,393.18,19,69,559,Oui,4,6,81,159,2024-08-05 01:15:56.181747,5238.624000000001,Soins visage,2
11467,64,0,49614,1,179.72,9,75,442,Non,7,5,64,61,2023-06-06 01:15:56.181747,31287.084,Produits frais,9
44236,36,1,43952,9,313.24,3,97,339,Oui,6,9,43,238,2024-02-03 01:15:56.181747,22509.432,Téléphone,3
56521,66,1,112314,0,60.16,37,72,922,Oui,8,10,26,174,2024-06-27 01:15:56.181747,54107.952,GPS,4
3864,28,0,77199,6,293.97,2,82,389,Oui,7,6,16,261,2024-07-13 01:15:56.181747,2695.8,Meubles,4
9665,69,1,62525,7,189.08,17,97,225,Non,6,2,48,206,2024-05-09 01:15:56.181747,46659.192,Soins visage,0
3215,31,1,90221,1,227.91,38,74,389,Non,1,4,56,139,2023-09-13 01:15:56.181747,73930.632,Accessoires voiture,2
37103,30,1,17156,9,69.01,18,77,490,Oui,4,2,61,80,2024-01-25 01:15:56.181747,17079.828,Shampoing,7
18893,41,1,105072,7,303.73,31,76,841,Oui,6,5,36,171,2024-09-01 01:15:56.181747,24572.388000000003,Snacks,0
30601,30,1,97719,1,115.24,1,86,728,Oui,9,4,47,219,2023-07-29 01:15:56.181747,37194.924,Accessoires,1
32301,51,1,111813,9,433.95,49,89,420,Oui,8,3,15,242,2023-12-29 01:15:56.181747,68994.468,Jeux de société,0
50522,78,0,93050,0,500.01,37,89,826,Oui,4,9,96,88,2023-08-16 01:15:56.181747,66304.356,Parfums,2
19930,68,0,44327,4,135.47,50,85,413,Non,9,9,52,209,2024-03-29 01:15:56.181747,35305.464,Équipements de sport,1
41246,80,0,34074,9,120.71,25,76,634,Oui,0,4,45,231,2023-04-23 01:15:56.181747,26460.336,Boissons,3
50850,63,0,117376,8,222.43,8,84,687,Oui,2,2,14,295,2024-04-12 01:15:56.181747,76096.116,Vêtements,3
91311,55,1,116016,0,100.15,34,76,944,Oui,0,3,32,285,2024-12-09 01:15:56.181747,128168.172,Linge de maison,4
73301,73,1,34996,1,272.76,29,75,145,Non,7,3,74,230,2024-10-14 01:15:56.181747,26250.792,Équipements de sport,5
33083,41,1,87011,9,354.07,15,93,817,Non,9,9,40,141,2023-05-15 01:15:56.181747,74064.84,Linge de maison,3
71979,49,1,67776,9,214.11,48,85,106,Oui,5,7,46,196,2023-05-08 01:15:56.181747,46144.464,Produits frais,2
25035,47,1,52430,1,307.05,24,62,704,Non,10,5,75,280,2023-11-08 01:15:56.181747,55917.144,Trottinette électrique,4
51662,79,1,64995,8,425.23,39,79,40,Oui,8,3,86,155,2023-12-16 01:15:56.181747,65701.836,Accessoires,0
70666,68,0,46916,3,388.75,14,95,178,Oui,3,3,54,281,2023-08-03 01:15:56.181747,18187.128,Chaussures,6
87205,78,0,103287,6,303.87,16,67,466,Non,9,9,58,265,2023-07-17 01:15:56.181747,122916.12,Boissons,2
95458,38,1,116179,3,481.36,18,73,943,Oui,4,10,30,226,2024-01-29 01:15:56.181747,45939.53999999999,Soins visage,0
42024,38,0,96058,0,385.86,31,97,898,Oui,5,9,11,275,2025-02-03 01:15:56.181747,27716.22,Vélos,1
92764,33,1,102040,9,302.7,24,78,835,Non,10,9,75,63,2024-01-26 01:15:56.181747,12547.571999999998,Téléphone,0
85184,50,0,81737,6,113.61,23,94,500,Oui,8,4,22,292,2023-10-28 01:15:56.181747,5265.192,Équipements de sport,6
22076,21,1,92248,0,229.32,50,84,993,Oui,0,3,40,182,2024-10-18 01:15:56.181747,102405.852,Meubles,2
57745,19,0,39908,10,323.29,32,74,472,Non,1,4,12,181,2023-04-25 01:15:56.181747,41024.844000000005,Trottinette électrique,7
30218,65,1,24613,9,290.85,29,64,694,Non,0,9,90,184,2024-03-06 01:15:56.181747,18780.66,Équipements de sport,1
703,69,0,29088,8,359.3,3,69,259,Oui,10,7,54,121,2023-08-01 01:15:56.181747,34714.98,Équipements de sport,4
38579,26,1,24560,0,442.09,28,100,133,Oui,6,1,28,99,2023-04-23 01:15:56.181747,5591.976,Accessoires,3
4186,53,1,30267,6,310.06,7,92,747,Non,8,9,47,50,2024-12-25 01:15:56.181747,7992.66,GPS,3
63013,37,0,83572,4,472.0,41,68,644,Non,7,9,99,141,2025-01-18 01:15:56.181747,4711.139999999999,Snacks,0
14083,49,1,30058,6,360.23,50,100,407,Oui,0,4,87,162,2023-10-20 01:15:56.181747,2230.836,Équipements de sport,6
21506,22,1,102816,0,13.85,9,67,614,Non,9,5,81,69,2024-06-09 01:15:56.181747,97990.644,Accessoires,1
74189,52,1,108182,5,265.26,16,94,729,Oui,10,8,82,177,2023-10-28 01:15:56.181747,67222.14,Vélos,4
97152,43,1,76530,9,466.46,34,90,747,Oui,10,10,83,142,2023-06-28 01:15:56.181747,61002.88799999999,Vêtements,4
84139,53,1,59611,6,112.7,48,76,586,Oui,1,5,53,105,2023-05-16 01:15:56.181747,31810.116,Téléphone,3
78095,63,1,100250,5,454.29,22,62,253,Non,7,5,48,51,2024-04-21 01:15:56.181747,10982.472,GPS,6
66461,49,0,67648,7,71.51,4,98,236,Oui,9,10,67,187,2025-01-16 01:15:56.181747,63900.28799999999,Accessoires,0
25967,21,1,55745,5,286.44,32,73,666,Non,3,5,44,118,2024-09-20 01:15:56.181747,27576.192,Snacks,10
2081,61,1,57920,0,387.54,39,89,463,Oui,5,6,44,132,2023-10-20 01:15:56.181747,36370.236,Jeux de société,4
51393,21,0,109678,7,452.07,4,92,592,Non,3,5,41,71,2023-05-10 01:15:56.181747,106023.852,Parfums,3
44756,46,0,17276,5,291.12,27,62,29,Oui,7,9,9,127,2023-06-13 01:15:56.181747,18135.228,Produits frais,2
5667,72,0,61301,5,203.43,36,88,684,Oui,6,4,98,138,2024-12-17 01:15:56.181747,17845.572,Ordinateur,5
71447,40,1,28090,5,477.49,43,96,915,Non,5,6,30,54,2025-01-18 01:15:56.181747,7902.24,Soins visage,0
9625,56,0,87497,0,76.72,30,73,875,Oui,6,6,60,226,2024-03-11 01:15:56.181747,103843.524,Chaussures,4
49832,44,1,72206,5,354.93,33,76,852,Non,5,3,7,72,2023-08-06 01:15:56.181747,72643.66799999999,Snacks,4
19399,79,1,85879,8,386.74,44,76,797,Oui,10,4,3,62,2024-06-26 01:15:56.181747,88796.412,Chaussures,4
70515,31,1,36242,6,147.32,20,100,205,Oui,4,4,3,212,2023-07-05 01:15:56.181747,20268.576,Équipements de sport,3
8807,25,0,97912,3,285.27,11,83,400,Non,0,3,61,59,2024-07-27 01:15:56.181747,34369.259999999995,GPS,6
5674,28,1,45105,4,363.74,17,86,922,Oui,4,6,54,132,2023-07-19 01:15:56.181747,13317.659999999998,Ustensiles de cuisine,1
41031,67,0,97208,5,429.59,28,90,550,Non,9,5,0,209,2024-02-02 01:15:56.181747,79773.828,Vélos,6
12632,78,0,31216,7,173.83,28,96,660,Oui,10,1,79,208,2023-12-30 01:15:56.181747,7137.096,Soins visage,7
11444,25,0,80070,2,102.56,25,68,722,Oui,0,4,63,160,2024-07-09 01:15:56.181747,82053.204,Meubles,10
41877,32,0,89707,0,292.16,32,97,506,Oui,3,4,62,105,2023-08-15 01:15:56.181747,48644.364,Accessoires voiture,4
87701,65,0,29538,9,149.27,15,95,412,Non,0,4,6,252,2024-12-23 01:15:56.181747,5982.0,Ordinateur,5
66728,18,1,43179,1,187.66,33,73,907,Non,9,5,31,81,2023-06-04 01:15:56.181747,31393.992,Casque audio,8
69687,60,0,118227,9,488.68,1,67,926,Oui,7,3,8,294,2024-07-17 01:15:56.181747,4575.276,Linge de maison,4
72849,61,1,29600,8,426.2,21,68,965,Oui,5,8,36,246,2024-02-26 01:15:56.181747,8757.395999999999,Équipements de sport,1
4567,27,1,61971,6,322.17,19,70,494,Oui,2,10,62,241,2024-08-28 01:15:56.181747,15642.204,Snacks,0
30188,42,0,106169,8,372.2,35,75,760,Non,7,2,10,63,2024-02-20 01:15:56.181747,27244.14,Équipements de sport,5
73597,20,0,99229,6,43.27,42,66,720,Non,5,5,28,235,2024-05-05 01:15:56.181747,36198.276,Vêtements,6
5902,74,0,42642,6,268.69,40,83,179,Non,5,2,73,94,2023-07-12 01:15:56.181747,23899.512,Jeux de société,2
21375,46,0,29182,5,224.97,13,92,585,Non,1,10,1,284,2024-04-18 01:15:56.181747,18265.944,Trottinette électrique,1
78148,76,1,19140,6,278.18,18,79,259,Non,8,1,13,289,2025-03-07 01:15:56.181747,11436.804,Accessoires voiture,0
36594,62,1,94590,0,439.39,16,69,15,Oui,8,3,6,63,2023-05-07 01:15:56.181747,72512.81999999999,Linge de maison,4
84041,22,0,39220,1,485.0,2,85,5,Non,5,5,63,122,2023-08-21 01:15:56.181747,18310.14,Ordinateur,5
48795,24,0,47201,8,40.47,19,64,212,Oui,1,3,7,92,2023-05-30 01:15:56.181747,44391.408,Produits frais,4
16351,43,1,23867,7,439.4,6,81,888,Oui,3,2,47,144,2024-02-06 01:15:56.181747,2981.268,Shampoing,5
74269,71,1,60967,6,349.24,37,80,347,Non,0,9,33,290,2024-07-31 01:15:56.181747,9165.804,Produits frais,0
10633,45,1,108123,3,483.14,19,91,890,Non,3,6,36,115,2023-04-02 01:15:56.181747,48115.128,Casque audio,0
48843,45,0,105530,5,384.32,16,71,525,Oui,10,1,88,179,2023-09-08 01:15:56.181747,86078.592,Produits frais,5
29986,44,1,66690,5,447.08,8,96,662,Non,7,7,27,276,2024-02-24 01:15:56.181747,1511.2199999999998,Produits frais,2
63809,77,1,17522,2,469.2,42,78,427,Oui,3,9,4,155,2025-01-02 01:15:56.181747,10307.136,Produits frais,4
92911,33,0,72808,10,396.58,43,99,40,Oui,8,4,29,142,2025-01-03 01:15:56.181747,34808.508,Boissons,6
96125,64,0,107303,3,477.11,23,78,782,Non,2,7,12,69,2024-03-12 01:15:56.181747,31758.876,Équipements de sport,3
21002,74,0,90258,1,120.9,9,90,705,Non,8,6,42,71,2024-04-26 01:15:56.181747,2489.1,Téléphone,2
52903,53,1,24006,6,121.64,33,90,914,Non,8,3,68,118,2023-10-14 01:15:56.181747,18701.004,Boissons,5
91778,27,1,77884,3,172.47,29,61,987,Oui,6,4,33,242,2025-02-27 01:15:56.181747,23685.024,Meubles,6
41869,71,1,44787,2,220.07,40,97,200,Oui,1,1,73,188,2023-12-15 01:15:56.181747,6572.112,Vélos,7
62384,29,1,91346,4,255.99,16,93,357,Oui,5,4,85,175,2024-07-22 01:15:56.181747,98426.772,Vélos,2
95324,46,0,112397,9,388.44,26,87,59,Oui,8,4,43,172,2023-12-22 01:15:56.181747,7493.831999999999,Équipements de sport,0
46345,54,1,64751,10,254.4,41,67,692,Oui,7,10,1,289,2023-06-11 01:15:56.181747,44285.7,Trottinette électrique,4
55123,53,1,39195,8,342.08,3,93,385,Non,2,1,74,139,2024-04-28 01:15:56.181747,20544.348,GPS,1
13985,47,1,96521,3,31.79,1,70,702,Non,3,1,97,66,2023-05-09 01:15:56.181747,98314.8,Accessoires voiture,1
